wavelength_nm,R_Optimal,R_TiO2-only_control,R_Plain_lime,R_Purdue_benchmark
2240.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2245.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2250.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2255.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2260.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2265.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2270.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2275.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2280.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2285.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2290.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2295.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2300.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2305.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2310.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2315.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2320.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2325.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2330.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2335.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2340.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2345.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2350.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2355.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2360.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2365.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2370.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2375.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2380.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2385.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2390.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2395.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2400.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2405.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2410.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2415.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2420.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2425.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2430.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2435.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2440.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2445.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2450.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2455.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2460.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2465.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2470.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2475.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2480.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2485.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2490.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2495.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
2500.0,0.09688862454581801,0.0894579642413958,0.05957167881199605,0.981
